# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.897000E-01	-2.691928E+02	+2.778255E+02
-9.896000E-01	-2.665621E+02	+2.751819E+02
-9.895000E-01	-2.639817E+02	+2.725886E+02
-9.894000E-01	-2.614499E+02	+2.700441E+02
-9.893000E-01	-2.589656E+02	+2.675473E+02
-9.892000E-01	-2.565274E+02	+2.650966E+02
-9.891000E-01	-2.541340E+02	+2.626909E+02
-9.890000E-01	-2.517842E+02	+2.603288E+02
-9.889000E-01	-2.494768E+02	+2.580094E+02
-9.888000E-01	-2.472107E+02	+2.557313E+02
-9.887000E-01	-2.449848E+02	+2.534935E+02
-9.886000E-01	-2.427980E+02	+2.512949E+02
-9.885000E-01	-2.406493E+02	+2.491346E+02
-9.884000E-01	-2.385378E+02	+2.470115E+02
-9.883000E-01	-2.364624E+02	+2.449246E+02
-9.882000E-01	-2.344222E+02	+2.428731E+02
-9.881000E-01	-2.324164E+02	+2.408561E+02
-9.880000E-01	-2.304441E+02	+2.388726E+02
-9.879000E-01	-2.285044E+02	+2.369219E+02
-9.878000E-01	-2.265967E+02	+2.350032E+02
-9.877000E-01	-2.247200E+02	+2.331157E+02
-9.876000E-01	-2.228736E+02	+2.312585E+02
-9.875000E-01	-2.210569E+02	+2.294311E+02
-9.874000E-01	-2.192690E+02	+2.276326E+02
-9.873000E-01	-2.175094E+02	+2.258625E+02
-9.872000E-01	-2.157773E+02	+2.241200E+02
-9.871000E-01	-2.140721E+02	+2.224045E+02
-9.870000E-01	-2.123932E+02	+2.207154E+02
-9.869000E-01	-2.107400E+02	+2.190520E+02
-9.868000E-01	-2.091119E+02	+2.174138E+02
-9.867000E-01	-2.075083E+02	+2.158003E+02
-9.866000E-01	-2.059288E+02	+2.142108E+02
-9.865000E-01	-2.043727E+02	+2.126448E+02
-9.864000E-01	-2.028395E+02	+2.111019E+02
-9.863000E-01	-2.013287E+02	+2.095814E+02
-9.862000E-01	-1.998399E+02	+2.080830E+02
-9.861000E-01	-1.983726E+02	+2.066061E+02
-9.860000E-01	-1.969262E+02	+2.051503E+02
-9.859000E-01	-1.955005E+02	+2.037152E+02
-9.858000E-01	-1.940949E+02	+2.023002E+02
-9.857000E-01	-1.927089E+02	+2.009050E+02
-9.856000E-01	-1.913423E+02	+1.995292E+02
-9.855000E-01	-1.899946E+02	+1.981723E+02
-9.854000E-01	-1.886653E+02	+1.968340E+02
-9.853000E-01	-1.873542E+02	+1.955139E+02
-9.852000E-01	-1.860609E+02	+1.942117E+02
-9.851000E-01	-1.847849E+02	+1.929269E+02
-9.850000E-01	-1.835261E+02	+1.916592E+02
-9.849000E-01	-1.822839E+02	+1.904083E+02
-9.848000E-01	-1.810581E+02	+1.891738E+02
-9.847000E-01	-1.798484E+02	+1.879555E+02
-9.846000E-01	-1.786544E+02	+1.867529E+02
